ExAC_zScore_pLI	ExAC_zScore_indel	min_D_Frequency	gene_count	morbidGene_count
19	2.28069632946138	-1.0	146	13
33	1.6512055981135902	-1.0	271	31
0	-10.0	-1.0	1	0
9	1.32587396333842	-1.0	61	7
0	-0.852972744964295	0.05263158	7	0
1	0.0839178411166135	-1.0	1	0
0	-10.0	0.11594203	1	0
0	-10.0	0.0040279	1	0
1	1.2864419186319298	-1.0	5	0
0	-10.0	0.0	0	0
0	-10.0	0.0	0	0
0	0.759217578018229	0.00050872	1	0
0	0.416586884705537	-1.0	1	0
3	0.7328335455090059	-1.0	19	3
1	0.0614037861243949	-1.0	69	2
1	-10.0	0.00513936	3	0
198	2.06191737480244	-1.0	1389	186
0	0.9931566463481312	-1.0	4	2
8	0.331001753343709	-1.0	176	10
0	-10.0	0.02800385	2	0
0	0.5100557421176409	0.0025436	1	0
0	0.8320445600761249	-1.0	4	1
0	-10.0	0.0	0	0
12	1.32587396333842	-1.0	134	12
1	-10.0	-1.0	3	1
0	-0.955747908553792	0.00010212	2	0
3	-2.53125239294469	-1.0	20	2
1	-10.0	-1.0	5	1
0	-10.0	0.0	0	0
1	-2.53125239294469	0.00090692	1	0
0	-2.53125239294469	-1.0	29	0
0	-10.0	0.00075173	1	0
0	-0.095835364724166	-1.0	5	1
0	-1.9395535093231	0.00066231	1	0
47	2.12635230559952	-1.0	282	22
0	-10.0	0.03496084	3	0
1	1.03593237786764	-1.0	1	0
5	1.06650379668113	-1.0	19	4
0	0.300988284780644	0.00020424	1	0
0	-2.53125239294469	0.00040352	1	0
11	-10.0	-1.0	29	12
1	-0.574515389100866	-1.0	1	0
0	-10.0	-1.0	12	0
0	-10.0	0.00167933	10	0
0	-0.212203523320794	-1.0	6	0
1	-2.53125239294469	0.00695483	2	1
0	-10.0	0.00274474	9	0
1	1.20051500487051	-1.0	2	1
2	-10.0	-1.0	5	2
235	1.80748020731967	-1.0	1817	242
0	-10.0	-1.0	2	0
1	-0.556787719272465	-1.0	1	0
0	-0.312936410401391	-1.0	2	0
0	0.8533767019897671	-1.0	4	0
32	1.59851806908911	-1.0	243	41
0	-1.04876872282227	-1.0	3	0
0	-10.0	0.004145	5	0
1	-0.370322440973404	-1.0	1	0
6	0.742047160588102	-1.0	44	12
0	-2.04067935536094	-1.0	39	0
0	-10.0	-1.0	32	0
4	0.6088596284603249	-1.0	70	6
22	1.61561745402104	-1.0	325	35
0	-0.320763868074524	0.00071483	1	0
0	0.17172000064688905	-1.0	10	1
0	-10.0	0.0	0	0
0	-10.0	0.03496084	4	0
0	-0.642346043004613	-1.0	2	0
0	1.40863121588177	0.0	239	0
0	-0.433790790622109	-1.0	1	1
0	0.75644976282688	-1.0	1	0
1	-2.01627811610969	0.00473599	2	0
0	-10.0	0.01222335	8	0
27	1.3865979938356998	-1.0	209	29
0	-10.0	0.0	0	0
1	-0.289172292908862	-1.0	2	2
0	-10.0	0.00239808	1	0
0	-10.0	0.00091396	1	0
0	-10.0	0.0	0	0
0	-10.0	0.01033747	1	0
0	-10.0	0.00316122	2	0
0	-0.246979556633506	0.05263158	1	0
0	-0.22065786461885	-1.0	2	0
0	1.1678589350001	-1.0	3	1
1	-0.0917428341541414	-1.0	1	1
1	2.12635230559952	-1.0	4	1
0	-0.800546364170913	-1.0	1	0
13	0.742047160588102	-1.0	97	16
0	-10.0	0.0	0	0
0	0.061595233646255985	0.15666794	1	0
33	1.5951502298458502	-1.0	229	39
0	-10.0	-1.0	27	0
0	0.4781269204036339	-1.0	3	2
22	1.32464443842359	-1.0	277	22
0	-10.0	0.02768919	16	0
1	0.509955913671134	-1.0	3	0
0	-10.0	-1.0	1	0
1	1.12026628696117	-1.0	1	1
0	-10.0	-1.0	3	0
1	0.215135460546292	-1.0	4	2
5	0.502421189879266	-1.0	37	9
0	-1.83657646193973	-1.0	1	0
0	-10.0	0.0	0	0
0	-10.0	0.0	0	0
12	-10.0	-1.0	29	6
1	0.397712598854602	-1.0	20	2
0	-2.53125239294469	0.0012624	2	1
1	-0.9402190067395568	-1.0	4	2
0	-2.53125239294469	-1.0	2	1
0	-0.2298887708961509	-1.0	1	1
0	-10.0	0.0	0	0
0	-10.0	0.00307283	1	1
1	-0.473549305487537	-1.0	1	0
0	-10.0	-1.0	2	0
0	-0.23099626893382505	-1.0	1	1
0	-10.0	-1.0	2	0
1	-10.0	-1.0	1	1
0	-2.16616630818825	-1.0	1	0
0	-10.0	-1.0	9	1
0	-10.0	-1.0	5	0
0	-10.0	0.0	0	0
10	1.4386783892064698	-1.0	47	7
1	-2.20556738605708	0.00216624	42	2
1	1.25366951286761	-1.0	5	0
0	0.925020478538482	-1.0	2	1
1	-0.967308365191632	-1.0	1	1
0	0.0177876277695242	-1.0	1	1
0	-10.0	0.0	0	0
0	-0.520905659259085	0.0	20	0
1	0.86110239261663	-1.0	6	1
11	1.01592430401193	-1.0	103	11
0	-10.0	0.00048508	1	0
1	-1.17862243488633	-1.0	4	1
0	-10.0	-1.0	1	0
0	0.4360413586737029	-1.0	10	1
0	-0.7880644810599929	0.00016489	1	0
0	-10.0	0.0	3	0
14	-10.0	-1.0	39	14
1	-2.53125239294469	-1.0	2	0
0	-10.0	-1.0	1	0
0	-10.0	0.0	0	0
0	-10.0	-1.0	2	0
0	0.2302543957324069	-1.0	1	0
0	-10.0	0.00756467	1	0
23	1.20175372323399	-1.0	205	34
1	0.0706292694236567	-1.0	6	1
8	1.10627889519055	-1.0	104	10
8	0.40097387713134497	-1.0	108	11
1	0.397712598854602	-1.0	19	1
0	-10.0	0.00032979	1	0
0	-0.8713827618310821	0.00040251	5	2
0	-10.0	-1.0	19	0
0	-10.0	-1.0	18	0
0	-2.53125239294469	0.00073979	4	0
0	-0.306617770651285	-1.0	1	0
0	-10.0	0.00095551	2	0
2	-0.104976926414284	-1.0	6	2
0	0.331001753343709	0.0	114	0
0	-10.0	0.0	32	0
6	0.6890850541046071	-1.0	114	21
1	0.646838432864827	-1.0	1	0
1	-0.543931674263435	-1.0	2	2
1	0.376288903328824	-1.0	4	2
0	0.4682765360998479	-1.0	5	2
0	-10.0	0.00191819	4	0
0	-10.0	0.00228833	3	0
1	-10.0	0.16383845	3	1
1	-10.0	0.16539408	2	1
0	-10.0	0.0	0	0
1	0.423586429488145	-1.0	1	1
0	-10.0	0.00218358	10	0
0	-1.26239944878811	-1.0	3	0
1	2.12635230559952	-1.0	1	1
0	-0.0153495979754346	-1.0	2	0
11	1.0318513318971898	-1.0	143	17
0	-2.20556738605708	0.0	84	0
0	-10.0	0.0	0	0
0	-2.53125239294469	0.00459592	1	0
0	-10.0	0.0	0	0
0	-10.0	-1.0	1	1
0	-0.60803934607749	0.00015318	1	1
2	0.8481854999253051	-1.0	58	4
0	0.9340976915293708	-1.0	3	0
0	-10.0	0.0	0	0
19	1.33690342975079	-1.0	138	25
0	-10.0	0.00014535	1	0
0	-10.0	-1.0	1	0
0	-10.0	-1.0	2	0
0	7.270846976381129e-06	-1.0	8	2
0	-10.0	0.0	0	0
214	-10.0	-1.0	1155	197
0	-2.24452280861134	0.00015318	9	0
0	0.581814693551623	0.0003484	1	0
3	0.253387244408508	-1.0	20	4
0	-1.823595483141	-1.0	2	0
0	-10.0	0.03905999	10	0
0	-10.0	-1.0	32	0
3	-0.276553449993883	0.00024125	42	7
0	-10.0	0.00069877	1	0
54	1.3865979938356998	-1.0	434	58
1	-1.9000132880406	0.00032349	6	0
12	0.742047160588102	-1.0	80	13
0	1.071537589513	0.00035411	1	0
1	-10.0	-1.0	24	2
2	0.491119990731259	-1.0	16	0
0	-10.0	0.0	1155	0
0	-10.0	-1.0	1	0
2	-0.104976926414284	-1.0	6	2
0	-0.095835364724166	-1.0	4	1
0	0.6490136634916479	-1.0	2	1
0	-1.25095401012857	-1.0	1	0
7	0.331001753343709	-1.0	127	9
1	0.375225040574985	-1.0	3	1
0	0.742047160588102	0.0	31	0
11	1.9107837988808605	-1.0	110	10
0	-1.7846172883261398	-1.0	2	0
0	-10.0	0.00953337	2	2
1	-10.0	-1.0	3	0
0	0.4403449713575779	-1.0	1	0
1	-2.53125239294469	0.00134465	4	0
0	-10.0	0.12223688	1	0
0	-2.53125239294469	0.00087242	1	0
0	-10.0	0.03496084	4	0
0	-10.0	0.00059224	1	0
0	-2.53125239294469	0.00299115	1	0
0	-1.9561711804900697	-1.0	1	0
10	1.19534703454519	-1.0	99	13
0	-10.0	0.0	0	0
0	-10.0	0.01598319	6	0
1	0.8481854999253051	-1.0	49	4
0	0.996104151362221	-1.0	2	0
0	-10.0	0.00156418	2	0
0	-10.0	0.00953337	2	2
0	0.92089419949657	-1.0	3	0
18	1.61561745402104	-1.0	175	26
0	-10.0	0.00043907	1	0
0	-10.0	-1.0	7	0
0	-10.0	0.0	0	0
0	-10.0	0.0	0	0
0	-10.0	-1.0	16	0
0	-10.0	0.0	0	0
0	-10.0	-1.0	11	0
0	-10.0	0.0007781000000000001	1	0
0	0.442112366990574	-1.0	2	0
0	-10.0	-1.0	4	1
0	-10.0	-1.0	2	0
0	-10.0	-1.0	28	0
71	2.8635851780584	-1.0	605	66
0	-10.0	0.0	0	0
0	-10.0	0.0	1155	0
1	0.232881813027831	-1.0	8	1
3	-2.53125239294469	-1.0	48	4
1	-10.0	0.16383845	2	1
0	-10.0	-1.0	1	0
0	-10.0	0.0	16	0
0	-10.0	0.0	0	0
0	-10.0	0.0	0	0
2	1.4689721064415402	-1.0	3	0
2	0.753084635105985	-1.0	6	2
4	-1.83657646193973	-1.0	46	6
0	1.48125819030658	0.0	318	0
0	-10.0	0.0	0	0
1	-10.0	0.16539408	2	1
0	-10.0	-1.0	1	0
51	1.63301889999223	-1.0	295	33
6	-1.20830830104818	-1.0	92	10
0	-10.0	0.0	0	0
0	-1.01288252512002	-1.0	1	0
37	2.06191737480244	-1.0	384	51
0	0.407270259884353	-1.0	1	1
0	-10.0	0.0005226	2	0
0	0.8320445600761249	-1.0	4	1
0	0.331001753343709	0.0	141	0
9	1.14260141965453	-1.0	35	6
0	-10.0	0.00814617	28	0
0	-10.0	-1.0	1	0
0	-10.0	0.0	0	0
0	-0.23099626893382505	-1.0	1	1
0	-10.0	0.46342369	3	0
7	0.331001753343709	-1.0	125	9
1	-10.0	0.00565414	2	1
135	1.7506943326587798	-1.0	1099	141
1	0.7794106501854959	-1.0	1	0
0	-1.83657646193973	0.0	29	0
34	1.48125819030658	-1.0	353	40
0	1.10627889519055	0.0	109	0
1	0.8926393990828391	-1.0	1	1
0	-1.55852578268999	-1.0	5	1
0	-10.0	0.0	3	0
0	-10.0	0.0	0	0
0	-10.0	-1.0	2	0
1	0.839271198250888	0.10101989	1	0
0	-10.0	0.0	0	0
0	-10.0	0.0	0	0
0	-1.7255192173659	0.00045954	2	1
0	-10.0	0.0	0	0
34	-10.0	-1.0	166	35
0	-10.0	-1.0	1	0
1	-10.0	-1.0	7	1
1	-0.198095304610028	-1.0	7	1
0	2.37498196759427	0.12466892	2	0
1	-1.71742496154488	-1.0	1	1
1	-10.0	0.16383845	2	1
0	-10.0	-1.0	1	0
0	-1.20830830104818	0.0	80	0
0	-10.0	0.46342369	1	0
0	-10.0	-1.0	2	0
1	-2.53125239294469	0.00072674	6	0
1	0.5493039825327239	-1.0	2	2
0	-10.0	0.01226916	2	0
1	-10.0	0.16383845	2	1
0	-10.0	0.01033747	1	0
1	-0.4141618702396189	-1.0	2	1
0	-10.0	-1.0	1	1
1	-10.0	0.04651163	1	1
0	-2.53125239294469	-1.0	2	0
0	-2.14980089410891	0.00105699	1	0
1	-10.0	-1.0	24	2
0	-10.0	-1.0	1	1
29	1.3727603503409498	-1.0	245	32
0	-0.6982935149067441	-1.0	18	0
0	-10.0	0.0	1	0
0	-2.53125239294469	0.00827479	1	1
33	1.48125819030658	-1.0	262	38
0	0.585439388001299	-1.0	1	0
2	-0.579029139854318	0.00034216	8	2
21	1.40216995277265	-1.0	171	22
0	-1.04876872282227	0.00193772	1	0
0	-2.53125239294469	0.00220182	5	1
0	-10.0	-1.0	27	0
0	-10.0	0.18580866	4	0
0	-10.0	0.0	0	0
1	0.0270797286871768	-1.0	7	3
0	-10.0	-1.0	1	0
0	-10.0	0.0	0	0
0	-2.53125239294469	0.0	4	0
0	0.6142925960524871	-1.0	2	0
0	-10.0	0.06227625	9	0
0	-10.0	0.0	0	0
3	-10.0	-1.0	65	1
0	-10.0	0.0	0	0
0	0.303852135642258	-1.0	2	0
0	-10.0	-1.0	1	0
3	-1.83657646193973	-1.0	32	5
17	1.09967795889754	-1.0	173	25
0	-10.0	0.00273566	26	0
3	0.893780996520254	-1.0	5	1
28	1.62270207159635	-1.0	276	32
0	0.5923597576652829	-1.0	1	0
0	-10.0	0.0	0	0
26	1.3727603503409498	-1.0	212	27
0	-10.0	0.0	0	0
2	1.16396176176928	-1.0	5	1
0	-10.0	0.0	0	0
0	-10.0	0.0	0	0
0	-0.095835364724166	-1.0	4	1
1	-2.53125239294469	-1.0	20	2
0	-10.0	-1.0	1	0
1	1.4117752478481	-1.0	1	1
0	-10.0	-1.0	2	0
0	0.596127480502155	-1.0	1	1
0	-10.0	0.00014535	6	0
0	-10.0	0.0	0	0
0	-10.0	0.0	0	0
0	-10.0	-1.0	3	1
0	-0.571784532313866	-1.0	2	0
4	-10.0	-1.0	68	2
1	-10.0	-1.0	2	0
1	0.8362453740149841	-1.0	7	3
0	-10.0	-1.0	1	0
1	1.071537589513	-1.0	29	1
1	0.5493039825327239	0.0008743000000000001	2	2
1	1.12026628696117	-1.0	1	1
1	0.0434459909331558	-1.0	2	1
0	0.49495827163967	-1.0	6	0
0	0.237345297312305	-1.0	1	0
0	-10.0	0.0081306	1	0
2	0.19080453109050305	-1.0	2	0
8	1.28974779714329	-1.0	109	13
10	1.09049990149323	-1.0	155	13
0	-10.0	0.0	0	0
1	-0.8039959369921771	-1.0	3	0
8	1.24390812089941	-1.0	62	4
1	0.289682897193266	0.00051004	3	1
67	1.6512055981135902	-1.0	634	75
0	-10.0	0.0	0	0
0	-10.0	0.00228491	1	1
0	-10.0	0.0	0	0
4	0.894162937496905	-1.0	20	3
1	-0.0199548271729611	-1.0	11	3
0	-10.0	-1.0	5	0
2	-10.0	-1.0	4	1
0	-1.9862248538921696	0.00088705	2	1
0	-10.0	0.0	0	0
0	-10.0	-1.0	13	0
0	-2.53125239294469	-1.0	5	0
1	0.057335426040586	-1.0	1	1
0	-10.0	0.0	0	0
0	0.769051257589256	0.00016489	1	0
0	-1.7537898403912402	-1.0	3	0
0	-10.0	-1.0	2	0
1	0.45568783647025	-1.0	3	1
0	-2.53125239294469	0.0	34	0
0	-10.0	0.0	13	0
0	-10.0	0.0	0	0
0	-2.53125239294469	-1.0	2	1
0	-10.0	-1.0	2	0
0	-10.0	0.0	0	0
0	0.642207956423613	0.00097013	1	0
67	1.6512055981135902	-1.0	634	75
0	0.5873445464070961	-1.0	4	0
10	1.20702378077388	-1.0	158	19
38	2.1171671566195904	-1.0	319	32
0	-2.53125239294469	-1.0	1	0
1	-10.0	-1.0	5	1
1	-2.53125239294469	0.00241392	2	0
0	-10.0	0.0	0	0
7	1.26370748308008	-1.0	43	8
0	-0.670327766026473	-1.0	3	1
0	0.5675083936523871	-1.0	1	1
2	0.417526790597051	-1.0	3	2
1	-0.0150044628402311	-1.0	5	1
0	-10.0	0.00157015	3	1
0	1.10627889519055	0.0	116	0
0	-10.0	0.0	0	0
0	-10.0	0.0	0	0
1	-0.27608108800547304	-1.0	2	1
0	1.0381044845906	-1.0	2	0
0	-1.20830830104818	0.0	81	0
0	-10.0	0.03165887	17	0
0	-0.605252526615514	-1.0	14	0
52	-10.0	-1.0	241	48
0	-2.53125239294469	0.00150875	2	0
1	0.407765147230398	-1.0	3	0
1	0.139879949210554	-1.0	19	3
2	0.489983736503025	-1.0	29	6
0	-10.0	0.0	0	0
0	-10.0	-1.0	1	0
31	1.32464443842359	-1.0	369	36
0	0.516618339295201	-1.0	3	0
0	-10.0	0.00583825	2	0
1	-0.415980439168776	0.00014535	5	1
33	1.48125819030658	-1.0	262	38
213	-10.0	-1.0	1133	195
2	1.0318513318971898	-1.0	15	2
5	-1.89912490049618	-1.0	64	6
0	-10.0	0.0	23	0
0	-10.0	0.0	0	0
2	0.989948705516919	-1.0	19	4
8	1.0318513318971898	-1.0	127	15
0	-10.0	-1.0	15	0
0	0.92089419949657	0.0	43	0
0	-10.0	-1.0	12	0
0	-10.0	0.00218358	11	0
0	-10.0	0.0	12	0
2	0.283521084248143	-1.0	18	3
1	0.830941771765424	-1.0	1	0
1	-1.49544109226637	0.00040437	1	1
0	-10.0	0.0	0	0
0	-10.0	0.0096238	4	0
0	-10.0	-1.0	2	0
1	-10.0	0.16383845	2	1
1	2.12635230559952	-1.0	1	1
0	-1.7616950734389	0.00022662	1	1
0	-2.53125239294469	0.0	27	0
1	-10.0	-1.0	2	0
1	-10.0	0.16383845	2	1
1	1.01592430401193	-1.0	2	0
0	0.504230339958011	-1.0	1	0
0	-0.210803553550208	-1.0	4	0
121	-10.0	-1.0	704	115
0	-0.0745748478348755	-1.0	1	1
0	1.16190128823392	0.00164894	1	0
19	1.25092697411295	-1.0	231	43
20	1.13402489714326	-1.0	259	38
0	-10.0	0.00669313	4	0
0	-10.0	0.0	0	0
10	0.61442341207725	-1.0	135	26
1	0.332273506101296	-1.0	1	0
1	-1.0575071434531	0.00018462	2	0
1	0.495234639384679	-1.0	2	0
0	-10.0	0.03905999	13	0
0	-10.0	-1.0	2	0
1	-0.214620154273225	-1.0	9	0
1	-1.7255192173659	0.00045954	27	2
0	-2.53125239294469	0.00060529	1	0
0	-10.0	0.03905999	10	0
0	-1.9561711804900697	-1.0	1	0
0	-10.0	0.04079431	3	0
0	-10.0	0.0	0	0
0	-10.0	0.0	0	0
1	-10.0	0.00513936	3	0
0	-0.281661370009459	-1.0	1	0
0	-10.0	0.02768919	21	0
0	0.0694628628430053	-1.0	1	0
0	-10.0	-1.0	1	0
4	0.6088596284603249	-1.0	56	6
0	-10.0	-1.0	2	0
1	-1.1216408093322	-1.0	2	0
0	-10.0	0.00017719999999999994	1	0
0	0.755773111623735	-1.0	4	1
0	-1.83657646193973	0.0	44	0
0	-0.38376341209232	0.00014535	2	0
0	-10.0	0.00479366	17	0
0	-10.0	-1.0	4	0
0	0.75644976282688	-1.0	3	0
0	0.902115649219796	-1.0	1	0
0	-1.20830830104818	0.0	81	0
0	-10.0	0.00284669	1	0
1	-1.91518405149311	0.00026902	3	0
0	-10.0	-1.0	1	0
0	0.300988284780644	0.0029523	1	0
0	0.826043184458025	-1.0	3	1
1	1.00834122048279	-1.0	4	1
4	0.8962951077840501	-1.0	26	1
0	0.249588158452674	-1.0	2	0
0	-10.0	-1.0	4	0
1	-1.7255192173659	0.00045954	30	2
0	-10.0	0.0	0	0
1	1.28615593586621	-1.0	1	0
0	-10.0	0.0	0	0
0	-10.0	0.0	0	0
0	-10.0	0.00225264	2	1
0	-10.0	0.0	0	0
0	0.8037769796947231	-1.0	1	0
0	-10.0	0.00096502	1	0
0	-2.53125239294469	0.00124631	2	0
0	-10.0	0.03905999	13	0
0	-10.0	0.00331854	3	0
1	2.12635230559952	0.20315662	1	1
0	-10.0	0.0	0	0
5	1.55378586307194	-1.0	39	4
0	-10.0	0.0	0	0
0	-1.83971497368123	-1.0	1	0
0	-10.0	-1.0	8	1
0	0.313014372666064	-1.0	4	0
0	0.509819825387193	-1.0	1	0
14	1.36956084934043	-1.0	160	25
37	1.5076842866674	-1.0	353	41
0	-10.0	0.0	0	0
2	0.207838536746514	-1.0	3	0
0	-10.0	0.00814617	28	0
0	-10.0	0.0	3	0
0	0.20625633200726687	-1.0	7	0
0	-2.53125239294469	0.00140406	1	1
4	-10.0	-1.0	78	4
0	-1.17172117122104	-1.0	1	0
3	0.92089419949657	-1.0	86	5
0	-10.0	0.00814617	27	0
0	-10.0	0.0	6	0
0	-10.0	-1.0	1	0
0	-10.0	0.00445379	3	1
0	-10.0	-1.0	2	0
0	-10.0	-1.0	5	0
0	-2.20556738605708	0.0	28	0
1	-0.28461971046136303	-1.0	5	0
0	-10.0	-1.0	3	0
0	-2.53125239294469	0.00020502	3	0
4	-1.83657646193973	-1.0	51	6
19	0.647941596336579	-1.0	100	11
0	-10.0	0.0	0	0
0	-10.0	-1.0	1	0
30	1.32464443842359	-1.0	409	36
15	-10.0	-1.0	66	13
22	1.55913644115543	-1.0	249	38
0	-10.0	0.00136778	3	0
2	-1.52895083125925	0.00018462	4	1
0	-10.0	0.0	0	0
1	-10.0	0.16383845	2	1
1	1.00265744288894	-1.0	5	1
0	-2.53125239294469	-1.0	1	0
0	-10.0	-1.0	7	0
0	-2.3803350770415297	-1.0	1	0
0	-10.0	0.00390742	1	0
0	-10.0	0.01033747	1	0
0	-10.0	0.16222045	1	0
0	-10.0	-1.0	13	0
214	-10.0	-1.0	1154	197
0	-2.53125239294469	-1.0	1	0
0	-10.0	0.0	0	0
2	-0.104976926414284	-1.0	4	2
0	-10.0	-1.0	2	0
6	0.331001753343709	-1.0	114	9
0	-10.0	0.0	0	0
0	-10.0	0.0	0	0
1	0.057335426040586	-1.0	1	1
0	-1.11430306241033	-1.0	4	0
1	1.37038042178382	0.00195908	1	1
0	-0.479167205933935	0.00017719999999999994	1	0
0	-10.0	0.0	0	0
0	-2.53125239294469	0.00115967	2	1
1	-1.90912934149524	-1.0	3	1
0	-10.0	-1.0	3	0
6	1.15269280996835	-1.0	79	6
2	-2.53125239294469	0.00166175	7	0
1	-10.0	-1.0	1	1
0	-10.0	-1.0	1	0
1	-2.53125239294469	0.00033776	2	0
0	-10.0	0.03166923	2	0
14	1.5080116607062095	-1.0	142	14
0	-10.0	0.0	0	0
0	-10.0	0.00953337	1	1
0	-2.53125239294469	-1.0	3	0
0	-0.437089476923503	-1.0	10	0
0	-10.0	-1.0	4	0
0	-10.0	-1.0	1	0
0	-10.0	-1.0	2	0
1	-10.0	-1.0	1	1
0	-1.20830830104818	0.0	82	0
1	-10.0	-1.0	1	1
0	-1.7239327624971297	-1.0	1	0
0	-10.0	0.00077201	7	0
0	-10.0	-1.0	4	0
0	-10.0	-1.0	1	1
0	0.0849908862685003	-1.0	1	0
0	-10.0	-1.0	13	0
0	-10.0	0.0026439	5	0
0	-1.99868505864563	0.00350877	1	0
0	-0.437089476923503	-1.0	12	0
0	-10.0	0.0	0	0
1	0.546733162868585	-1.0	4	1
0	-10.0	0.01965792	1	1
2	0.4139719787969301	-1.0	3	0
0	0.7004997446796278	-1.0	4	0
0	-10.0	0.00390742	1	0
1	1.10389601923508	-1.0	1	1
0	-10.0	-1.0	33	0
0	-10.0	0.02130315	2	0
0	-10.0	0.00061396	4	0
0	-10.0	-1.0	1	0
0	-10.0	0.0	0	0
48	1.3727603503409498	-1.0	431	56
0	-2.53125239294469	-1.0	1	0
5	1.20702378077388	-1.0	73	12
2	1.47204800062971	-1.0	34	8
0	-1.28565610678326	-1.0	1	1
0	0.397011163357552	0.0	1	0
0	-0.808735839736365	-1.0	5	2
1	-10.0	-1.0	2	1
0	-2.53125239294469	-1.0	1	0
0	-10.0	0.0	0	0
0	-10.0	0.0	0	0
0	0.6642989127684561	0.00040744	2	0
0	-10.0	0.01411257	1	1
0	-10.0	0.00014535	1	0
0	-0.18958561952106096	-1.0	3	0
0	-1.5022057574223	0.0004338	1	0
0	-10.0	-1.0	1	0
0	-10.0	0.03496084	4	0
0	-10.0	0.16288907	4	0
0	0.458367648532429	0.00182793	2	1
0	0.6662001880367869	-1.0	2	1
0	-1.73735202975032	0.00015318	3	1
0	-10.0	0.00120366	1	0
7	0.331001753343709	-1.0	128	9
0	0.143958162492509	-1.0	2	0
0	-10.0	0.01385824	10	1
0	-10.0	-1.0	19	0
0	-1.09892404237131	-1.0	5	1
0	-1.7124253581659	-1.0	4	1
5	0.6088596284603249	-1.0	82	8
0	-10.0	0.00090692	1	0
1	-0.296748607558793	0.0002907	4	0
0	-10.0	0.00069877	3	1
0	-10.0	0.00583825	2	0
0	1.11454704958252	-1.0	1	1
0	1.42287977291244	0.0	33	0
0	-10.0	0.00200535	2	0
0	-10.0	0.0	0	0
0	-10.0	0.0	0	0
0	-10.0	0.0081306	2	0
0	-10.0	-1.0	1	0
0	-10.0	-1.0	1	0
7	0.742047160588102	-1.0	47	12
1	-10.0	0.03514267	3	1
38	-10.0	-1.0	164	30
2	0.0706292694236567	-1.0	7	2
0	-10.0	-1.0	1	0
0	1.42536049302604	-1.0	3	3
1	0.839271198250888	-1.0	1	0
0	-10.0	0.0	0	0
10	0.331001753343709	-1.0	208	13
4	0.894162937496905	-1.0	21	3
0	-10.0	0.03905999	10	0
5	-0.467965144344424	-1.0	34	3
0	-10.0	0.00445379	1	1
9	-10.0	-1.0	27	11
46	1.5314704340632002	-1.0	321	52
1	-0.7029015669168729	-1.0	1	1
1	0.815018259371259	-1.0	1	0
0	-10.0	0.0	0	0
1	-1.07722006947382	-1.0	1	0
0	-10.0	0.00026902	1	1
0	-2.53125239294469	-1.0	2	1
0	1.071537589513	-1.0	1	0
0	-10.0	-1.0	1	0
13	1.6402457256544798	-1.0	86	15
0	-10.0	0.10129061	3	0
0	0.103363612307627	-1.0	1	0
0	-10.0	-1.0	1	0
2	0.253387244408508	-1.0	4	1
0	0.451624089682139	-1.0	2	1
37	2.06191737480244	-1.0	384	51
10	0.331001753343709	-1.0	181	12
0	-0.276965016632095	-1.0	15	2
8	-10.0	-1.0	23	10
0	-10.0	-1.0	1	0
0	-1.30590864628041	-1.0	1	0
0	-10.0	0.0	0	0
0	-10.0	0.00266705	2	0
0	-0.7086693648703148	0.00137094	19	1
4	-1.83657646193973	-1.0	49	6
1	0.362715109251346	-1.0	1	1
0	-1.04241218626699	-1.0	2	0
4	-1.83657646193973	-1.0	31	6
67	1.6512055981135902	-1.0	626	75
4	0.755773111623735	-1.0	50	7
0	-10.0	0.0561807	2	0
19	1.40216995277265	-1.0	154	22
7	1.19534703454519	-1.0	52	6
27	1.61561745402104	-1.0	249	40
0	-1.10712756160689	-1.0	2	1
0	-10.0	0.0	0	0
0	0.35525107277533896	-1.0	3	1
2	-0.065803856274928	-1.0	7	0
14	1.39890371617901	-1.0	90	12
0	-10.0	0.0	0	0
0	-2.53125239294469	-1.0	2	1
0	-2.53125239294469	-1.0	21	0
1	-2.20556738605708	0.10534376	23	2
0	0.0614037861243949	0.0	46	0
0	-10.0	0.00129898	2	0
1	-2.20318691170491	-1.0	2	0
0	-10.0	0.00061396	4	0
1	-10.0	-1.0	2	1
2	-0.8039959369921771	-1.0	32	1
0	0.632563101378044	-1.0	7	1
1	-10.0	-1.0	1	0
0	-10.0	0.0	15	0
0	0.6490136634916479	-1.0	1	1
0	0.331001753343709	0.0	114	0
9	0.973808958628458	-1.0	105	15
0	-2.53125239294469	0.00117314	1	0
0	-10.0	0.02768919	21	0
0	-10.0	0.0	1	0
0	-10.0	0.0	0	0
0	-10.0	0.0	0	0
0	0.272981678411781	-1.0	1	0
0	-10.0	0.0	0	0
0	-1.7607520606986102	-1.0	2	1
0	-10.0	0.0	0	0
0	-1.83657646193973	0.0	30	0
1	-10.0	0.04651163	1	1
0	-10.0	-1.0	1	0
0	-10.0	0.00814617	28	0
0	-1.823595483141	-1.0	1	0
9	1.2538308349233898	-1.0	141	16
0	0.30784301173726	-1.0	25	0
0	-10.0	0.00479366	17	0
0	-10.0	0.0	0	0
1	-0.118559347933387	-1.0	1	1
1	0.646838432864827	-1.0	1	0
0	-1.01288252512002	-1.0	1	0
23	1.58958723987986	-1.0	184	30
0	-10.0	0.0005814	1	0
1	0.269455206936293	-1.0	4	0
0	-10.0	-1.0	6	1
0	-0.453695420078767	-1.0	8	0
